Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Outlet_Age
Low Fat,FDS03,63.4826,2002.0606,Meat,0.07962861,12.85,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,NCY18,177.0054,2101.2648,Household,0.03100078,8.905,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDE50,188.2556,3379.6008,Canned,0.016202582,11.483981612209401,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDT02,34.4874,494.0236,Dairy,0.024190156,17.7,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Regular,FDI34,230.2668,5759.17,Snack Foods,0.08530861099999999,17.5,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDO15,73.2038,1404.1722,Meat,0.008564925,8.935,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,DRI39,55.393,1018.674,Dairy,0.09745748300000001,9.195,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,NCO14,43.6086,624.5204,Household,0.029619202999999997,9.3,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,NCN19,189.253,1518.024,Others,0.0,9.195,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,DRJ25,47.5692,1379.5376,Soft Drinks,0.15087286800000002,17.0,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDE10,130.5626,1180.4634,Snack Foods,0.09031453,7.7146825469219715,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDQ08,59.4536,857.5504,Fruits and Vegetables,0.018930352,5.48,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,NCQ43,107.7912,982.7208,Others,0.111209003,12.15,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDY57,97.3752,958.752,Snack Foods,0.121153331,7.075,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDQ34,107.4622,1693.7952,Snack Foods,0.163160327,10.292553920198419,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,NCG19,232.7616,1874.8928,Household,0.148163564,7.075,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDI33,90.2146,3648.5840000000003,Snack Foods,0.028281197,12.85,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDW27,156.0314,2016.7082,Meat,0.15085330800000002,18.25000030777633,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDH04,92.4488,1358.2320000000002,Frozen Foods,0.011437302,7.5,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,FDZ39,104.499,1031.99,Meat,0.018024769,20.060501761343257,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,NCK19,194.5478,774.9912,Others,0.090448534,11.923075290636966,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Regular,FDY20,89.0488,1267.6832,Fruits and Vegetables,0.08175276,10.694337316280693,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDN39,166.0816,671.1264,Meat,0.10966769800000001,7.905,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,NCY41,34.5532,323.5788,Health and Hygiene,0.075735621,15.35,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,NCN14,182.7608,1837.608,Others,0.091917786,17.0,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDR07,96.2094,190.4188,Fruits and Vegetables,0.130127365,19.35,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDW49,179.2002,2865.6032,Canned,0.08248351599999999,12.15,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDN23,146.4444,1596.5884,Breads,0.075507758,9.31,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDS33,88.9514,2125.2336,Snack Foods,0.12412675599999999,10.695,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,FDY36,74.83800000000001,1537.9979999999998,Baking Goods,0.009425158000000001,8.68,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Regular,FDH20,97.84100000000001,1255.0330000000001,Fruits and Vegetables,0.024999711,7.075,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDR15,155.8314,310.2628,Meat,0.05854560599999999,8.68,1985,OUT019,Tier 1,Small,Grocery Store,34
Low Fat,NCP50,80.6618,1208.427,Others,0.020676141000000002,12.15,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,FDS40,35.219,36.619,Frozen Foods,0.02346559,13.083094673620987,1998,OUT010,Tier 3,Small,Grocery Store,21
Regular,FDG38,86.4224,1022.6688,Canned,0.05272914,12.15,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,NCO18,178.2686,2666.5290000000005,Household,0.024630755,18.25,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,NCO54,55.6614,718.3982,Household,0.014274292,13.1,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,NCW18,238.1248,4266.4464,Household,0.059313603,8.895,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Regular,FDB36,132.9626,2360.9268,Baking Goods,0.048518008,10.895,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDJ45,34.2216,934.7832,Seafood,0.073349552,8.89,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDP60,100.3016,2833.6448,Baking Goods,0.055648052,12.15,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,DRD12,92.7146,1733.0774,Soft Drinks,0.077129323,18.25,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDR47,196.0794,1755.7146,Breads,0.08782496699999999,8.68,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDJ10,142.4838,561.9352,Snack Foods,0.13003120699999998,5.69499978979492,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,DRC25,87.0882,1803.6522,Soft Drinks,0.045334097999999996,8.89,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,NCW54,57.8588,1145.1760000000002,Household,0.096333029,17.35,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDA26,218.6482,3723.8194,Dairy,0.07385892299999999,12.15,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,DRF01,146.9102,1895.5326,Soft Drinks,0.17504710399999998,13.3,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,NCZ17,37.6506,37.9506,Health and Hygiene,0.132952286,7.559999516828554,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDK46,258.362,259.66200000000003,Snack Foods,0.08614586699999999,18.25,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,NCU41,190.3846,3630.6074,Health and Hygiene,0.0520115,17.85,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDV20,127.4678,3560.6984,Fruits and Vegetables,0.059790095,18.0,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Regular,FDT15,182.295,549.285,Meat,0.071440118,9.31,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,DRI25,56.4614,773.6596,Soft Drinks,0.03395415,5.48,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Regular,FDA40,88.5856,878.8560000000001,Frozen Foods,0.099271209,9.195,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDZ15,117.5782,2741.0986,Dairy,0.020769677,17.5,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDM13,132.2626,2098.6016,Breakfast,0.06316338,17.35,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,NCM05,262.5226,9779.9362,Health and Hygiene,0.059846975,15.7,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDD38,103.7674,203.7348,Canned,0.014342658999999999,15.25,1985,OUT019,Tier 1,Small,Grocery Store,34
Low Fat,DRI01,172.1422,517.3266,Soft Drinks,0.057667172999999995,7.905,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,DRG13,166.4526,3782.4098,Soft Drinks,0.037155206,7.5,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,NCT30,48.8718,425.4462,Household,0.08041772400000001,14.3,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,NCG42,129.83100000000002,1947.465,Household,0.041227831,9.065,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDB14,91.31200000000001,3075.9959999999996,Canned,0.102226474,7.035,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDO27,95.7752,3930.8832,Meat,0.178210285,6.85,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDC14,41.4454,41.9454,Canned,0.06904249,9.338875730581108,1998,OUT010,Tier 3,Small,Grocery Store,21
Regular,FDB49,98.5384,591.2304,Baking Goods,0.052791124,8.935,1985,OUT019,Tier 1,Small,Grocery Store,34
Regular,FDZ23,188.024,2796.36,Baking Goods,0.06760774900000001,6.365,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDJ52,160.6578,1765.0358,Frozen Foods,0.017887474,13.1,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,FDJ56,99.67,3295.71,Fruits and Vegetables,0.18444042100000002,14.300000000000002,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,NCR54,196.81099999999998,3338.987,Household,0.091074449,8.68,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,DRF01,147.5102,1166.4816,Soft Drinks,0.0,14.3,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,DRK12,32.49,865.54,Soft Drinks,0.04195143900000001,6.686036409681246,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Regular,FDL58,264.9568,6855.0768,Snack Foods,0.074087369,19.7,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDD44,257.5646,5153.292,Fruits and Vegetables,0.0,10.695,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDT50,95.6752,1246.3776,Dairy,0.10867990599999999,16.2,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,DRM23,173.3422,4138.6128,Hard Drinks,0.136500981,13.64999960545639,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,NCM31,141.9154,2694.4926,Others,0.081361288,5.155,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,FDY21,197.21099999999998,196.41099999999997,Snack Foods,0.0,6.325,1998,OUT010,Tier 3,Small,Grocery Store,21
Regular,FDR22,112.9544,1342.2528,Snack Foods,0.018591464,5.695,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,NCV06,192.0478,3099.9648,Household,0.066952965,19.2,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDR45,240.5222,4541.4218,Snack Foods,0.029107004,12.85,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,FDH60,194.41099999999997,5106.686,Baking Goods,0.0,13.1,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDR08,113.1886,111.1886,Fruits and Vegetables,0.06587293599999999,7.075,1985,OUT019,Tier 1,Small,Grocery Store,34
Regular,FDA47,164.12099999999998,1794.3310000000001,Baking Goods,0.117149075,9.3,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDS37,114.3492,1853.5872,Canned,0.031994534,9.769521486801397,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDF12,146.5076,1625.8836,Baking Goods,0.08276363,10.5,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDP24,119.4756,1090.5804,Baking Goods,0.083004078,20.85,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDU20,122.1098,2892.2352,Fruits and Vegetables,0.021490911,5.694999703670708,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Regular,FDW44,170.2448,170.4448,Fruits and Vegetables,0.058835927999999996,17.85,1998,OUT010,Tier 3,Small,Grocery Store,21
Regular,FDY39,183.5608,551.2824,Meat,0.07871639,10.0,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,DRD37,47.406000000000006,978.7260000000001,Soft Drinks,0.013869808999999999,10.5,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDZ35,101.699,2992.7709999999997,Breads,0.022274264,10.0,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDB50,79.6986,1480.0734,Canned,0.15361856599999998,13.527208372639972,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDY10,113.0176,2862.94,Snack Foods,0.049267759,7.5,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDK41,83.4224,681.7792,Frozen Foods,0.12826315,7.5,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,FDL24,172.3422,5690.5926,Baking Goods,0.02494708,5.48,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDZ07,62.2194,185.7582,Fruits and Vegetables,0.157154813,17.0,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,DRI03,176.7028,1416.8224,Dairy,0.022832115,10.512185909651011,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,FDW56,192.6162,5580.0698,Fruits and Vegetables,0.070900282,14.3,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDR20,46.8744,905.488,Fruits and Vegetables,0.028180788999999998,9.417700031566905,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,FDC50,96.3094,2856.282,Canned,0.136497913,17.5,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,NCX05,117.6492,347.5476,Health and Hygiene,0.162462044,16.97382428658611,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDU23,164.7184,3962.8416,Breads,0.0,17.85,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDN45,222.6088,6040.1376,Snack Foods,0.118080437,13.256280280494531,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Regular,FDQ51,45.4718,1323.6104,Meat,0.017466284,6.85,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDH21,157.5604,5704.5744,Seafood,0.031073804,5.765,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,DRZ11,125.1388,1114.5492,Soft Drinks,0.11330222300000001,15.25,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,NCI43,49.5376,1006.6896,Household,0.025968706,7.145,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,DRF03,38.8138,690.4346,Dairy,0.045400017,10.5,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,NCF30,125.8362,2516.724,Household,0.126958147,13.65,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,FDB12,102.0648,1038.6480000000001,Baking Goods,0.105307659,10.695,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDW19,110.757,1208.427,Fruits and Vegetables,0.038500421,20.85,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDB45,103.3306,522.653,Fruits and Vegetables,0.02137305,8.754264037985935,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,FDY55,255.7988,9251.9568,Fruits and Vegetables,0.0,10.39119089004367,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDK40,263.291,525.982,Frozen Foods,0.0,18.6,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDU11,122.0098,2048.6666,Breads,0.09297084,15.6,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDP33,254.2672,10993.6896,Snack Foods,0.088839949,17.5,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDN49,40.348,39.948,Breakfast,0.209600084,13.65,1998,OUT010,Tier 3,Small,Grocery Store,21
Regular,FDR15,153.4314,2482.1024,Meat,0.033505804,13.65,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,FDO38,78.8986,1635.8706,Canned,0.072986772,14.26108243335378,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,DRC24,153.1998,3383.5956,Soft Drinks,0.024961677,15.674775532370917,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,NCU17,101.6674,1426.1436,Health and Hygiene,0.092433518,17.25,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDK22,217.585,4327.7,Snack Foods,0.026081567000000003,7.905,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,DRP35,127.1336,3579.3408,Hard Drinks,0.09079168,13.15,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,NCL29,158.2604,2693.8268,Health and Hygiene,0.11391788900000001,17.5,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDG53,138.118,1957.4520000000002,Frozen Foods,0.045928229,13.65,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,DRM23,172.9422,2931.5174,Hard Drinks,0.135620265,12.15,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDR09,259.6962,5438.9202,Snack Foods,0.077709902,17.25,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,NCJ30,170.579,509.337,Household,0.13497562800000001,5.88,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDZ04,62.151,1201.769,Frozen Foods,0.037955094,13.35,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDM10,214.0218,2564.6616,Snack Foods,0.076125668,11.05791453044087,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,FDR21,178.33700000000002,1411.496,Snack Foods,0.067039526,5.48,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,DRJ49,127.1652,1291.652,Soft Drinks,0.014021626,16.70351776934017,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDJ15,184.4608,4042.7376,Dairy,0.023358737999999997,17.35,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDO34,169.0816,5201.2296,Snack Foods,0.029933275,9.9267067877739,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,NCG30,124.6046,2863.6058,Household,0.111777297,5.48,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDS60,177.86599999999999,1078.596,Baking Goods,0.032448523,8.68,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDX57,97.0068,1846.9292,Snack Foods,0.047266210999999995,8.053067186079918,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDS40,38.419000000000004,476.04699999999997,Frozen Foods,0.01404119,8.89,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDT08,151.805,2696.49,Fruits and Vegetables,0.04917754,8.935,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,NCN29,49.1034,194.4136,Health and Hygiene,0.020280476000000002,18.99999964231602,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDY27,178.0344,535.3032,Dairy,0.031962866,7.035,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,NCR29,56.293,2546.685,Health and Hygiene,0.054376275,19.7,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDZ02,97.2726,195.7452,Dairy,0.06385097099999999,7.905,1998,OUT010,Tier 3,Small,Grocery Store,21
Regular,FDP40,110.1544,111.8544,Frozen Foods,0.060154967999999996,9.055247245218458,1985,OUT019,Tier 1,Small,Grocery Store,34
Regular,FDE11,183.9924,6478.234,Starchy Foods,0.134441765,7.781136042285584,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,DRL35,44.777,605.878,Hard Drinks,0.03067808,17.25,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDD56,177.0054,2976.7918,Fruits and Vegetables,0.103758647,18.25,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Regular,FDO39,182.1608,5880.3456,Meat,0.13670167800000002,15.069623243715336,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDG32,222.0772,889.5088,Fruits and Vegetables,0.308145448,10.195,1985,OUT019,Tier 1,Small,Grocery Store,34
Regular,FDU50,112.9176,3435.528,Dairy,0.07480619599999999,5.695,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDX24,93.0462,1110.5544,Baking Goods,0.013926425,7.313032564561044,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,NCN43,122.17299999999999,2586.633,Others,0.006754117,13.297687985897145,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDK34,238.7564,1906.8512,Snack Foods,0.0,10.5,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,NCN41,122.37299999999999,2586.633,Health and Hygiene,0.052209303,7.905,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDW16,93.1804,1378.2060000000001,Frozen Foods,0.041538713,7.034999688039197,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDP46,88.383,89.883,Snack Foods,0.13064231,17.0,1985,OUT019,Tier 1,Small,Grocery Store,34
Low Fat,NCD07,115.0518,683.1108,Household,0.055382615999999996,18.25,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDG44,54.1298,1348.245,Fruits and Vegetables,0.0,6.769655482969932,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDC20,55.4272,111.8544,Fruits and Vegetables,0.041970938,9.065,1985,OUT019,Tier 1,Small,Grocery Store,34
Regular,FDB23,226.9062,4514.124,Starchy Foods,0.005583951,7.5,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,DRK59,233.8616,937.4464,Hard Drinks,0.075757177,8.89,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDT31,188.1872,2458.1336,Fruits and Vegetables,0.012467648000000001,18.46943403670896,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDB15,264.3568,4745.8224,Dairy,0.137368051,7.56,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDI56,91.0146,3466.1548,Fruits and Vegetables,0.092933158,5.155,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,NCQ17,154.463,2503.408,Health and Hygiene,0.117593973,8.68,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,FDH44,148.2418,3089.9778,Fruits and Vegetables,0.026018497,6.325,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,FDP40,111.3544,1342.2528,Frozen Foods,0.034410585,6.325,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,NCR17,114.0492,3938.8728,Health and Hygiene,0.02426524,13.658573378435058,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,NCO53,184.0608,2021.3688,Health and Hygiene,0.17617540199999998,6.365,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,FDG38,84.1224,170.4448,Canned,0.088257771,6.97100490741705,1998,OUT010,Tier 3,Small,Grocery Store,21
Regular,FDO01,128.7994,1927.491,Breakfast,0.020750867,18.25,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,NCQ43,110.2912,873.5296,Others,0.11152734800000001,12.3,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDU47,142.2838,421.4514,Breads,0.114318263,7.56,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDZ02,98.1726,587.2356,Dairy,0.038363204,13.1,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,FDS04,141.8838,280.9676,Frozen Foods,0.245483691,8.905,1998,OUT010,Tier 3,Small,Grocery Store,21
Regular,FDQ31,87.3856,878.8560000000001,Fruits and Vegetables,0.05393093400000001,15.6,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDT57,236.0248,6636.6944,Snack Foods,0.018942606,13.65,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDK50,162.4894,1779.6834,Canned,0.028339599,5.695,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDB49,98.7384,492.69199999999995,Baking Goods,0.030151351,6.695,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDN56,145.5786,3900.9222,Fruits and Vegetables,0.107274301,7.035,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,FDU02,228.6352,3435.528,Dairy,0.10267088199999999,16.6,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Regular,FDK26,185.424,5219.872,Canned,0.032177405,14.3,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,DRA24,165.7868,4913.604,Soft Drinks,0.039734882,15.35,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDF53,180.3318,4149.9314,Frozen Foods,0.083536989,10.5,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,NCZ30,119.0098,2530.7058,Household,0.026225692999999998,5.765,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDF14,151.934,1837.608,Canned,0.0273235,16.2,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,FDU40,192.7478,2131.2258,Frozen Foods,0.03747983,17.25,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,NCL18,192.5136,2916.204,Household,0.168531813,12.15,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,FDP25,218.4824,1528.6768,Canned,0.021293909,17.85,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,NCV05,152.4656,2934.8464,Health and Hygiene,0.030269774,10.695,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,FDV49,262.7226,3171.8712,Canned,0.025822315,15.7,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDJ56,100.27,998.7,Fruits and Vegetables,0.18368816100000002,7.3,1999,OUT049,Tier 1,Small,Supermarket Type1,20
